ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,rank_change,prev_score,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,13.11,5.9,2.0,0.0,13.11,7.9,10.82,8.24,112750552.61,"Stage 1, stage1_not_actionable, stage1_needs_more_base",459,,,,,False,False,False,False,False
AFFLE.NS,Affle (India) Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,9.1,6.2,7.79,0.0,9.1,6.2,7.79,-9.82,-18.75,510893305.95,"Stage 4, weekly_volume_dryup, downtrend",460,,,,,False,False,False,False,False
TVSSCS.NS,TVS Supply Chain Solutions Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,10.38,4.58,7.77,0.0,10.38,4.58,7.77,22.77,-1.01,40038140.39,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",461,,,,,False,False,False,False,False
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.8,5.76,2.0,0.0,12.8,7.76,0.84,-15.21,304997392.5,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",462,,,,,False,False,False,False,False
JAMNAAUTO.NS,Jamna Auto Industries Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,5.22,6.26,5.69,2.0,5.22,6.26,7.69,8.78,41.78,284540582.75,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",463,,,,,False,False,False,False,False
BOSCHLTD.NS,Bosch Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.59,5.67,2.0,0.0,12.59,7.67,7.9,1.97,2084341035.25,"Stage 3, distribution_risk",464,,,,,False,False,False,False,False
DEEPAKNTR.NS,Deepak Nitrite Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.57,5.66,2.0,0.0,12.57,7.66,18.3,3.36,456143713.9,"Stage 3, distribution_risk",465,,,,,False,False,False,False,False
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,12.48,5.62,2.0,0.0,12.48,7.62,7.52,-2.69,180440217.84,"Stage 4, downtrend",466,,,,,False,False,False,False,False
HIKAL.NS,Hikal Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,1.8,10.2,5.58,2.0,1.8,10.2,7.58,-6.21,-16.53,64558424.86,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",467,,,,,False,False,False,False,False
UNIONBANK.NS,Union Bank of India,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,6.23,4.38,5.4,2.0,6.23,4.38,7.4,6.81,36.99,3878410423.94,"Stage 3, distribution_risk",468,,,,,False,False,False,False,False
TATACHEM.NS,Tata Chemicals Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,12.0,5.4,2.0,0.0,12.0,7.4,0.36,-16.08,1382329817.14,"Stage 4, downtrend",469,,,,,False,False,False,False,False
LTTS.NS,L&T Technology Services Ltd.,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,10.12,4.0,7.37,0.0,10.12,4.0,7.37,-5.34,-11.09,479255586.68,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",470,,,,,False,False,False,False,False
EQUITASBNK.NS,Equitas Small Finance Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,2.68,8.4,5.25,2.0,2.68,8.4,7.25,1.06,22.97,181874789.44,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",471,,,,,False,False,False,False,False
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,11.58,5.21,2.0,0.0,11.58,7.21,13.58,0.21,248992231.79,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",472,,,,,False,False,False,False,False
GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,11.5,5.17,2.0,0.0,11.5,7.17,8.41,2.55,163181115.0,"Stage 3, distribution_risk",473,,,,,False,False,False,False,False
ENGINERSIN.NS,Engineers India Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,6.48,7.94,7.14,0.0,6.48,7.94,7.14,37.75,29.67,1238068488.03,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",474,,,,,False,False,False,False,False
DCAL.NS,Dishman Carbogen Amcis Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,6.06,4.0,5.13,2.0,6.06,4.0,7.13,-22.93,-31.78,77739751.22,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",475,,,,,False,False,False,False,False
ALKEM.NS,Alkem Laboratories Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,11.26,5.07,2.0,0.0,11.26,7.07,2.34,6.26,674534605.27,"Stage 3, distribution_risk",476,,,,,False,False,False,False,False
LTF.NS,L&T Finance Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,1.17,9.81,5.06,2.0,1.17,9.81,7.06,2.88,15.23,1580958985.79,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",477,,,,,False,False,False,False,False
WOCKPHARMA.NS,Wockhardt Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,11.2,5.04,2.0,0.0,11.2,7.04,7.18,12.85,1065181282.03,"Stage 3, distribution_risk",478,,,,,False,False,False,False,False
3MINDIA.NS,3M India Limited,Diversified,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,4.4,1.98,5.0,0.0,4.4,6.98,1.72,18.24,187891196.0,"Stage 3, distribution_risk",479,,,,,False,False,False,False,False
IOC.NS,Indian Oil Corporation Ltd.,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.19,1.89,5.0,0.0,4.19,6.89,-2.92,4.81,2899221602.36,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",480,,,,,False,False,False,False,False
SBFC.NS,SBFC Finance Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,6.2,3.2,4.85,2.0,6.2,3.2,6.85,-5.51,-5.49,208964630.68,"Stage 4, downtrend",481,,,,,False,False,False,False,False
GODFRYPHLP.NS,Godfrey Phillips India Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,5.0,0.0,4.0,6.8,3.72,-31.01,3071380750.36,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",482,,,,,False,False,False,False,False
IGL.NS,Indraprastha Gas Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,5.0,0.0,4.0,6.8,-0.65,-13.45,819714260.51,"Stage 4, downtrend",483,,,,,False,False,False,False,False
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,5.0,0.0,4.0,6.8,-7.33,-19.22,211078879.82,"Stage 4, downtrend",484,,,,,False,False,False,False,False
SULA.NS,Sula Vineyards Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,5.0,0.0,4.0,6.8,-4.98,-24.02,82928004.43,"Stage 4, weekly_volume_dryup, downtrend",485,,,,,False,False,False,False,False
ICICIBANK.NS,ICICI Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.65,4.79,2.0,0.0,10.65,6.79,3.16,-0.65,27540481304.98,"Stage 3, distribution_risk",486,,,,,False,False,False,False,False
SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,3.65,6.13,4.77,2.0,3.65,6.13,6.77,5.42,55.85,8230223378.7,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",487,,,,,False,False,False,False,False
INDUSINDBK.NS,IndusInd Bank Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,2.44,7.62,4.77,2.0,2.44,7.62,6.77,-3.9,20.08,2661306020.94,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",488,,,,,False,False,False,False,False
KALYANKJIL.NS,Kalyan Jewellers India Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,12.21,0.0,6.72,0.0,12.21,0.0,6.72,-4.5,-10.2,2446843125.52,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",489,,,,,False,False,False,False,False
NEWGEN.NS,Newgen Software Technologies Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,12.2,0.0,6.71,0.0,12.2,0.0,6.71,-29.72,-39.88,536707669.77,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",490,,,,,False,False,False,False,False
RSYSTEMS.NS,R Systems International Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,12.2,0.0,6.71,0.0,12.2,0.0,6.71,-19.7,-25.94,106810188.78,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",491,,,,,False,False,False,False,False
RAJRATAN.NS,Rajratan Global Wire Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.41,4.68,2.0,0.0,10.41,6.68,-10.59,34.68,50770530.89,"Stage 3, distribution_risk",492,,,,,False,False,False,False,False
RATEGAIN.NS,Rategain Travel Technologies Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,8.82,4.0,6.65,0.0,8.82,4.0,6.65,-6.2,-6.15,171175833.54,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",493,,,,,False,False,False,False,False
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.28,4.63,2.0,0.0,10.28,6.63,10.51,0.29,4146354200.3,"Stage 3, distribution_risk",494,,,,,False,False,False,False,False
BAJAJHFL.NS,Bajaj Housing Finance Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.2,4.59,2.0,0.0,10.2,6.59,4.18,-12.12,820419254.9,"Stage 3, distribution_risk",495,,,,,False,False,False,False,False
NBCC.NS,NBCC (India) Ltd.,Construction,Stage 4,watchlist,weekly_watchlist,watchlist,8.66,4.0,6.56,0.0,8.66,4.0,6.56,-3.12,-10.47,981636527.24,"Stage 4, weekly_volume_dryup, downtrend",496,,,,,False,False,False,False,False
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,8.07,0.0,4.44,2.0,8.07,0.0,6.44,3.08,-5.53,163533389.04,"Stage 4, downtrend",497,,,,,False,False,False,False,False
NAVINFLUOR.NS,Navin Fluorine International Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,2.89,6.21,4.38,2.0,2.89,6.21,6.38,8.27,29.83,962652318.5,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",498,,,,,False,False,False,False,False
BAYERCROP.NS,Bayer Cropscience Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,9.53,4.29,2.0,0.0,9.53,6.29,13.57,1.78,107374119.68,"Stage 3, weekly_volume_dryup, distribution_risk",499,,,,,False,False,False,False,False
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,9.48,4.27,2.0,0.0,9.48,6.27,13.9,0.9,44205118.47,"Stage 3, weekly_volume_dryup, distribution_risk",500,,,,,False,False,False,False,False
PATANJALI.NS,Patanjali Foods Ltd.,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,2.8,1.26,5.0,0.0,2.8,6.26,-4.46,-14.42,997689247.63,"Stage 4, weekly_volume_dryup, downtrend",501,,,,,False,False,False,False,False
CANBK.NS,Canara Bank,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,9.31,4.19,2.0,0.0,9.31,6.19,-4.67,17.78,3280809449.01,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",502,,,,,False,False,False,False,False
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,11.18,0.0,6.15,0.0,11.18,0.0,6.15,1.2,-7.53,2004035592.84,"Stage 4, downtrend",503,,,,,False,False,False,False,False
GILLETTE.NS,Gillette India Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.54,1.14,5.0,0.0,2.54,6.14,7.78,-6.38,240245358.93,"Stage 3, distribution_risk",504,,,,,False,False,False,False,False
INTELLECT.NS,Intellect Design Arena Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,7.85,4.0,6.12,0.0,7.85,4.0,6.12,-16.63,-21.92,291835069.81,"Stage 4, weekly_volume_dryup, downtrend",505,,,,,False,False,False,False,False
GSPL.NS,Gujarat State Petronet Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.4,1.08,5.0,0.0,2.4,6.08,-0.77,-4.76,654069432.98,"Stage 3, distribution_risk",506,,,,,False,False,False,False,False
KDDL.NS,KDDL Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,13.25,5.96,0.0,0.0,13.25,5.96,22.11,6.36,42669277.22,"Stage 3, weekly_volume_dryup, distribution_risk",507,,,,,False,False,False,False,False
JUBLPHARMA.NS,Jubilant Pharmova Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,8.8,3.96,2.0,0.0,8.8,5.96,0.58,-6.93,167015920.61,"Stage 4, volume_dryup, downtrend",508,,,,,False,False,False,False,False
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.57,3.86,2.0,0.0,8.57,5.86,7.7,22.02,1770974603.42,"Stage 3, distribution_risk",509,,,,,False,False,False,False,False
METROBRAND.NS,Metro Brands Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,4.03,8.0,5.82,0.0,4.03,8.0,5.82,6.07,-7.03,39873059.36,"Stage 3, weekly_volume_dryup, distribution_risk",510,,,,,False,False,False,False,False
STARCEMENT.NS,Star Cement Limited,Construction Materials,Stage 1,watchlist,weekly_watchlist,watchlist,7.91,3.23,5.8,0.0,7.91,3.23,5.8,15.8,-3.48,49894874.74,"Stage 1, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",511,,,,,False,False,False,False,False
NAZARA.NS,Nazara Technologies Limited,"Media, Entertainment & Publication",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,12.87,5.79,0.0,0.0,12.87,5.79,8.36,8.32,691817141.54,"Stage 4, downtrend",512,,,,,False,False,False,False,False
LEMONTREE.NS,Lemon Tree Hotels Limited,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,7.2,4.0,5.76,0.0,7.2,4.0,5.76,-4.85,-21.3,1168343365.99,"Stage 4, downtrend",513,,,,,False,False,False,False,False
WIPRO.NS,Wipro Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,7.07,4.0,5.69,0.0,7.07,4.0,5.69,-9.91,-8.14,5174634275.56,"Stage 4, downtrend",514,,,,,False,False,False,False,False
FORTIS.NS,Fortis Healthcare Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.04,3.62,2.0,0.0,8.04,5.62,9.41,-9.06,1412525573.95,"Stage 3, weekly_volume_dryup, distribution_risk",515,,,,,False,False,False,False,False
ITDC.NS,India Tourism Development Corporation Limited,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.47,5.61,0.0,0.0,12.47,5.61,15.7,5.0,2037516321.93,"Stage 3, distribution_risk",516,,,,,False,False,False,False,False
EPIGRAL.NS,Epigral Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,2.0,0.0,8.0,5.6,9.64,-24.26,96919930.96,"Stage 3, distribution_risk",517,,,,,False,False,False,False,False
PNB.NS,Punjab National Bank,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,2.0,0.0,8.0,5.6,-6.46,4.65,2262222982.47,"Stage 3, distribution_risk",518,,,,,False,False,False,False,False
BBOX.NS,Black Box Limited,Information Technology,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.39,5.58,0.0,0.0,12.39,5.58,12.04,7.84,178358140.78,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",519,,,,,False,False,False,False,False
LICHSGFIN.NS,LIC Housing Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,7.72,3.47,2.0,0.0,7.72,5.47,7.69,1.53,1077186749.3,"Stage 3, weekly_volume_dryup, distribution_risk",520,,,,,False,False,False,False,False
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,12.04,5.42,0.0,0.0,12.04,5.42,10.94,7.45,82411198.96,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",521,,,,,False,False,False,False,False
MUTHOOTFIN.NS,Muthoot Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,2.25,4.57,3.29,2.0,2.25,4.57,5.29,-3.48,13.23,3526926670.1,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",522,,,,,False,False,False,False,False
INDGN.NS,Indegene Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,7.3,3.29,2.0,0.0,7.3,5.29,8.67,-3.64,156656859.04,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",523,,,,,False,False,False,False,False
ARE&M.NS,Amara Raja Energy & Mobility Ltd.,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,7.27,3.27,2.0,0.0,7.27,5.27,11.01,-2.33,2950006516.89,"Stage 4, downtrend",524,,,,,False,False,False,False,False
BOROLTD.NS,Borosil Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,2.95,8.0,5.22,0.0,2.95,8.0,5.22,2.28,-21.06,21122524.34,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",525,,,,,False,False,False,False,False
BRIGADE.NS,Brigade Enterprises Limited,Realty,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,11.2,5.04,0.0,0.0,11.2,5.04,2.79,-14.45,1244401576.48,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",526,,,,,False,False,False,False,False
BBTC.NS,Bombay Burmah Trading Corporation Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-7.68,-16.7,126302661.01,"Stage 4, downtrend",527,,,,,False,False,False,False,False
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-3.9,-20.93,189725060.51,"Stage 4, downtrend",528,,,,,False,False,False,False,False
BPCL.NS,Bharat Petroleum Corporation Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-6.3,2.34,4637820544.41,"Stage 4, downtrend",529,,,,,False,False,False,False,False
BRITANNIA.NS,Britannia Industries Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.94,-1.24,2364609594.47,"Stage 4, downtrend",530,,,,,False,False,False,False,False
DABUR.NS,Dabur India Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-4.77,-3.51,1020817459.7,"Stage 4, downtrend",531,,,,,False,False,False,False,False
EMAMILTD.NS,Emami Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-0.29,-8.05,307427033.44,"Stage 4, weekly_volume_dryup, downtrend",532,,,,,False,False,False,False,False
GODREJCP.NS,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-1.32,7.35,1831509939.93,"Stage 4, downtrend",533,,,,,False,False,False,False,False
GUJGASLTD.NS,Gujarat Gas Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.47,-2.55,608250983.65,"Stage 4, weekly_volume_dryup, downtrend",534,,,,,False,False,False,False,False
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-4.51,-13.12,90473894.45,"Stage 4, downtrend",535,,,,,False,False,False,False,False
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,-11.32,-9.59,3606908023.24,"Stage 4, downtrend",536,,,,,False,False,False,False,False
PETRONET.NS,Petronet LNG Limited,"Oil, Gas & Consumable Fuels",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.01,8.17,1275629458.5,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",537,,,,,False,False,False,False,False
CONCOR.NS,Container Corporation of India Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,11.03,4.96,0.0,0.0,11.03,4.96,4.27,2.03,759028755.64,"Stage 3, weekly_volume_dryup, distribution_risk",538,,,,,False,False,False,False,False
FDC.NS,FDC Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.4,2.88,2.0,0.0,6.4,4.88,2.32,-8.43,40244720.49,"Stage 4, weekly_volume_dryup, downtrend",539,,,,,False,False,False,False,False
360ONE.NS,360 ONE WAM LIMITED,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,2.0,0.0,6.2,4.79,-4.55,-4.23,1639928211.49,"Stage 4, downtrend",540,,,,,False,False,False,False,False
HYUNDAI.NS,Hyundai Motor India Ltd.,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,2.0,0.0,6.2,4.79,-15.88,-15.9,2212987883.23,"Stage 4, downtrend",541,,,,,False,False,False,False,False
PARADEEP.NS,Paradeep Phosphates Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,2.0,0.0,6.2,4.79,5.25,-17.48,830509140.18,"Stage 4, downtrend",542,,,,,False,False,False,False,False
POONAWALLA.NS,Poonawalla Fincorp Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,2.0,0.0,6.2,4.79,-5.65,-14.66,1021534944.64,"Stage 4, downtrend",543,,,,,False,False,False,False,False
APOLLOTYRE.NS,Apollo Tyres Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,6.0,2.7,2.0,0.0,6.0,4.7,-9.1,-5.33,339823133.18,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",544,,,,,False,False,False,False,False
RITES.NS,RITES Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.4,4.68,0.0,0.0,10.4,4.68,3.72,-3.75,216089067.1,"Stage 3, distribution_risk",545,,,,,False,False,False,False,False
ASIANPAINT.NS,Asian Paints Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,10.33,4.65,0.0,0.0,10.33,4.65,-2.93,6.22,3745949229.84,"Stage 4, downtrend",546,,,,,False,False,False,False,False
ASHOKA.NS,Ashoka Buildcon Limited,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,10.2,4.59,0.0,0.0,10.2,4.59,-1.82,-23.08,235493004.89,"Stage 3, distribution_risk",547,,,,,False,False,False,False,False
